stock,price,ret
005380,19500,0.3
005380,18500,-5.1
005380,18500,0.0
005380,17800,-3.8
005380,16100,-9.6
005380,16200,0.6
005380,16200,0.0
005380,16000,-1.2
005380,15500,-3.1
005380,15950,2.9
005380,17150,7.5
005380,16800,-2.0
005380,17100,1.8
005380,17000,-0.6
005380,18300,7.6
005380,18550,1.4
005380,18500,-0.3
005380,18100,-2.2
005380,17000,-6.1
005380,16350,-3.8
005380,15650,-4.3
005380,14650,-6.4
005380,13750,-6.1
005380,14000,1.8
005380,14500,3.6
005380,13700,-5.5
005380,12350,-9.8
005380,12200,-1.2
005380,13300,9.0
005380,12500,-6.0
005380,12900,3.2
005380,11850,-8.1
005380,12050,1.7
005380,13200,9.5
005380,13500,2.3
005380,15500,14.8
005380,15000,-3.2
005380,15000,0.0
005380,14050,-6.3
005380,13600,-3.2
005380,12600,-7.4
005380,12950,2.8
005380,12700,-1.9
005380,13200,3.9
005380,13900,5.3
005380,14000,0.7
005380,13700,-2.1
005380,14000,2.2
005380,13600,-2.9
005380,14400,5.9
005380,14400,0.0
005380,14150,-1.7
005380,14000,-1.1
005380,14000,0.0
005380,13400,-4.3
005380,13400,0.0
005380,13900,3.7
005380,13300,-4.3
005380,13300,0.0
005380,13400,0.8
005380,13250,-1.1
005380,13100,-1.1
005380,12750,-2.7
005380,12000,-5.9
005380,12500,4.2
005380,12450,-0.4
005380,12000,-3.6
005380,12300,2.5
005380,11550,-6.1
005380,11900,3.0
005380,10150,-14.7
005380,9400,-7.4
005380,10450,11.2
005380,10700,2.4
005380,10900,1.9
005380,10900,0.0
005380,11600,6.4
005380,11200,-3.4
005380,11400,1.8
005380,11100,-2.6
005380,12000,8.1
005380,11700,-2.5
005380,11900,1.7
005380,11350,-4.6
005380,11100,-2.2
005380,10700,-3.6
005380,10500,-1.9
005380,10500,0.0
005380,11100,5.7
005380,9800,-11.7
005380,10000,2.0
005380,10900,9.0
005380,12100,11.0
005380,12000,-0.8
005380,13800,15.0
005380,14200,2.9
005380,13850,-2.5
005380,14050,1.4
005380,15300,8.9
005380,16450,7.5
005380,14500,-11.8
005380,14400,-0.7
005380,13900,-3.5
005380,13900,0.0
005380,14100,1.4
005380,15700,11.4
005380,16000,1.9
005380,16200,1.2
005380,16900,4.3
005380,16900,0.0
005380,16450,-2.7
005380,15400,-6.4
005380,14050,-8.8
005380,14300,1.8
005380,14500,1.4
005380,14650,1.0
005380,14700,0.3
005380,15500,5.4
005380,16000,3.2
005380,15650,-2.2
005380,15450,-1.3
005380,15000,-2.9
005380,15000,0.0
005380,15000,0.0
005380,14700,-2.0
005380,14100,-4.1
005380,14400,2.1
005380,14300,-0.7
005380,13600,-4.9
005380,13000,-4.4
005380,13400,3.1
005380,14000,4.5
005380,13950,-0.4
005380,14950,7.2
005380,15150,1.3
005380,15300,1.0
005380,15300,0.0
005380,15200,-0.6
005380,14200,-6.6
005380,14700,3.5
005380,16900,15.0
005380,17450,3.2
005380,17150,-1.7
005380,17300,0.9
005380,17000,-1.7
005380,17550,3.2
005380,17250,-1.7
005380,16800,-2.6
005380,16100,-4.2
005380,16150,0.3
005380,15900,-1.6
005380,16700,5.0
005380,16700,0.0
005380,17250,3.3
005380,16950,-1.7
005380,16800,-0.9
005380,17200,2.4
005380,16750,-2.6
005380,16800,0.3
005380,16700,-0.6
005380,15900,-4.8
005380,16300,2.5
005380,17050,4.6
005380,16650,-2.4
005380,14700,-11.7
005380,12500,-15.0
005380,12800,2.4
005380,13300,3.9
005380,13000,-2.3
005380,13500,3.8
005380,13450,-0.4
005380,13650,1.5
005380,14350,5.1
005380,14500,1.0
005380,13900,-4.1
005380,14000,0.7
005380,13850,-1.1
005380,13150,-5.0
005380,13750,4.6
005380,13950,1.4
005380,13700,-1.8
005380,12600,-8.0
005380,13450,6.8
005380,13000,-3.4
005380,11150,-14.2
005380,11050,-0.9
005380,10700,-3.2
005380,11800,10.3
005380,11150,-5.5
005380,12100,8.5
005380,12500,3.3
005380,12450,-0.4
005380,12050,-3.2
005380,12500,3.7
005380,13000,4.0
005380,13900,6.9
005380,14250,2.5
005380,14100,-1.0
005380,13600,-3.6
005380,13950,2.6
005380,15200,9.0
005380,15450,1.6
005380,15400,-0.3
005380,14900,-3.2
005380,15300,2.7
005380,15250,-0.3
005380,14150,-7.2
005380,13450,-5.0
005380,12850,-4.5
005380,12450,-3.1
005380,13000,4.4
005380,12850,-1.2
005380,13200,2.7
005380,13550,2.6
005380,13400,-1.1
005380,13000,-3.0
005380,13000,0.0
005380,13500,3.8
005380,12650,-6.3
005380,13100,3.6
005380,13100,0.0
005380,13100,0.0
005380,13050,-0.4
005380,13400,2.7
005380,12800,-4.5
005380,12800,0.0
005380,12700,-0.8
005380,12500,-1.6
005380,12500,0.0
005380,11800,-5.6
005380,10650,-9.8
005380,11000,3.3
005380,11300,2.7
005380,12100,7.1
005380,11700,-3.3
005380,11900,1.7
005380,12750,7.1
005380,13650,7.1
005380,14150,3.7
005380,13700,-3.2
005380,12100,-11.7
005380,12100,0.0
005380,13100,8.3
005380,13100,0.0
005380,13600,3.8
005380,13800,1.5
005380,14600,5.8
005380,15500,6.2
005380,15350,-1.0
005380,14900,-2.9
005380,15000,0.7
005380,14600,-2.7
005380,15350,5.1
005380,15700,2.3
005380,14900,-5.1
005380,14450,-3.0
005380,14700,1.7
005380,14700,0.0
005380,15100,2.7
005380,15500,2.6
005380,15800,1.9
005380,16300,3.2
005380,17050,4.6
005380,16500,-3.2
005380,16900,2.4
005380,16700,-1.2
005380,17000,1.8
005380,17200,1.2
005380,17350,0.9
005380,17350,0.0
005380,17500,0.9
005380,16500,-5.7
005380,16000,-3.0
005380,16400,2.5
005380,17500,6.7
005380,17450,-0.3
005380,16800,-3.7
005380,17350,3.3
005380,17300,-0.3
005380,17200,-0.6
005380,16300,-5.2
005380,16500,1.2
005380,16900,2.4
005380,16850,-0.3
005380,16200,-3.9
005380,15650,-3.4
005380,15700,0.3
005380,15900,1.3
005380,17000,6.9
005380,17000,0.0
005380,16000,-5.9
005380,16750,4.7
005380,17000,1.5
005380,17200,1.2
005380,17400,1.2
005380,17500,0.6
005380,17000,-2.9
005380,17150,0.9
005380,17250,0.6
005380,17450,1.2
005380,18400,5.4
005380,17700,-3.8
005380,17700,0.0
005380,18300,3.4
005380,17600,-3.8
005380,18200,3.4
005380,18100,-0.6
005380,17700,-2.2
005380,17900,1.1
005380,17600,-1.7
005380,18400,4.6
005380,18450,0.3
005380,19000,3.0
005380,20600,8.4
005380,22000,6.8
005380,21400,-2.7
005380,22100,3.3
005380,22300,0.9
005380,21300,-4.5
005380,21500,0.9
005380,22550,4.9
005380,22600,0.2
005380,23100,2.2
005380,22350,-3.2
005380,21600,-3.4
005380,22000,1.8
005380,22800,3.6
005380,24850,9.0
005380,23650,-4.8
005380,24250,2.5
005380,25000,3.1
005380,24450,-2.2
005380,23500,-3.9
005380,24300,3.4
005380,24650,1.4
005380,25250,2.4
005380,25000,-1.0
005380,26000,4.0
005380,25600,-1.5
005380,25000,-2.3
005380,26000,4.0
005380,26100,0.4
005380,26100,0.0
005380,25700,-1.5
005380,25600,-0.4
005380,26300,2.7
005380,26600,1.1
005380,28300,6.4
005380,28700,1.4
005380,28650,-0.2
005380,28650,0.0
005380,29500,3.0
005380,28800,-2.4
005380,27850,-3.3
005380,27300,-2.0
005380,28300,3.7
005380,26900,-5.0
005380,25800,-4.1
005380,26000,0.8
005380,27000,3.8
005380,26100,-3.3
005380,25500,-2.3
005380,25800,1.2
005380,26700,3.5
005380,26300,-1.5
005380,25750,-2.1
005380,26400,2.5
005380,26400,0.0
005380,24900,-5.7
005380,23200,-6.8
005380,21300,-8.2
005380,21700,1.9
005380,23050,6.2
005380,22900,-0.6
005380,22950,0.2
005380,21900,-4.6
005380,22050,0.7
005380,22300,1.1
005380,23200,4.0
005380,23000,-0.9
005380,22700,-1.3
005380,22000,-3.1
005380,22300,1.4
005380,21900,-1.8
005380,21250,-3.0
005380,20700,-2.6
005380,21000,1.4
005380,20250,-3.6
005380,20100,-0.7
005380,19800,-1.5
005380,21200,7.1
005380,21750,2.6
005380,20900,-3.9
005380,20700,-1.0
005380,21450,3.6
005380,22400,4.4
005380,22200,-0.9
005380,22400,0.9
005380,21300,-4.9
005380,20700,-2.8
005380,22000,6.3
005380,22350,1.6
005380,22200,-0.7
005380,23000,3.6
005380,22900,-0.4
005380,22100,-3.5
005380,18800,-14.9
005380,18750,-0.3
005380,17000,-9.3
005380,16100,-5.3
005380,16850,4.7
005380,16700,-0.9
005380,15750,-5.7
005380,14950,-5.1
005380,15550,4.0
005380,15750,1.3
005380,16500,4.8
005380,17100,3.6
005380,16800,-1.8
005380,19300,14.9
005380,18800,-2.6
005380,18550,-1.3
005380,18700,0.8
005380,17950,-4.0
005380,18650,3.9
005380,19000,1.9
005380,18700,-1.6
005380,19100,2.1
005380,19900,4.2
005380,19250,-3.3
005380,18800,-2.3
005380,18700,-0.5
005380,18800,0.5
005380,19600,4.3
005380,19850,1.3
005380,20700,4.3
005380,20300,-1.9
005380,20300,0.0
005380,20800,2.5
005380,20900,0.5
005380,21600,3.4
005380,22700,5.1
005380,22300,-1.8
005380,22700,1.8
005380,22850,0.7
005380,22600,-1.1
005380,22500,-0.4
005380,23500,4.4
005380,23850,1.5
005380,24000,0.6
005380,24550,2.3
005380,25800,5.1
005380,26000,0.8
005380,26300,1.2
005380,26900,2.3
005380,27400,1.9
005380,27400,0.0
005380,26400,-3.6
005380,24100,-8.7
005380,24200,0.4
005380,25400,5.0
005380,26650,4.9
005380,26100,-2.1
005380,26400,1.2
005380,26300,-0.4
005380,27400,4.2
005380,25500,-6.9
005380,25750,1.0
005380,26400,2.5
005380,27200,3.0
005380,26500,-2.6
005380,25500,-3.8
005380,25300,-0.8
005380,25850,2.2
005380,26050,0.8
005380,24350,-6.5
005380,23850,-2.0
005380,24750,3.8
005380,25800,4.2
005380,26900,4.3
005380,28500,6.0
005380,28800,1.0
005380,28600,-0.7
005380,29400,2.8
005380,29900,1.7
005380,30500,2.0
005380,27950,-8.4
005380,28550,2.2
005380,28850,1.0
005380,28500,-1.2
005380,27600,-3.2
005380,28200,2.2
005380,27050,-4.1
005380,27800,2.8
005380,28500,2.5
005380,28700,0.7
005380,31000,8.0
005380,30450,-1.8
005380,30200,-0.8
005380,30200,0.0
005380,29400,-2.6
005380,30250,2.9
005380,30450,0.7
005380,29300,-3.8
005380,29050,-0.8
005380,29950,3.1
005380,30000,0.2
005380,30400,1.3
005380,33000,8.6
005380,34800,5.4
005380,35350,1.6
005380,35500,0.4
005380,33600,-5.4
005380,34200,1.8
005380,33950,-0.7
005380,33650,-0.9
005380,34250,1.8
005380,34950,2.0
005380,36400,4.2
005380,35800,-1.6
005380,37650,5.2
005380,37600,-0.1
005380,36700,-2.4
005380,36600,-0.3
005380,35950,-1.8
005380,38200,6.3
005380,39200,2.6
005380,39950,1.9
005380,41100,2.9
005380,40500,-1.5
005380,40000,-1.2
005380,39000,-2.5
005380,40200,3.1
005380,39900,-0.8
005380,38600,-3.3
005380,39800,3.1
005380,41300,3.8
005380,41000,-0.7
005380,41900,2.2
005380,40900,-2.4
005380,43050,5.3
005380,44500,3.4
005380,45400,2.0
005380,42850,-5.6
005380,42800,-0.1
005380,40400,-5.6
005380,41150,1.9
005380,42400,3.0
005380,45000,6.1
005380,45600,1.3
005380,49850,9.3
005380,50900,2.1
005380,49500,-2.8
005380,50000,1.0
005380,53500,7.0
005380,53900,0.8
005380,50000,-7.2
005380,50000,0.0
005380,48300,-3.4
005380,48000,-0.6
005380,49500,3.1
005380,52300,5.7
005380,50200,-4.0
005380,48950,-2.5
005380,47250,-3.5
005380,47450,0.4
005380,45000,-5.2
005380,43700,-2.9
005380,44000,0.7
005380,48400,10.0
005380,48750,0.7
005380,49800,2.2
005380,49400,-0.8
005380,45400,-8.1
005380,46400,2.2
005380,44700,-3.7
005380,44000,-1.6
005380,43100,-2.0
005380,42750,-0.8
005380,41800,-2.2
005380,40700,-2.6
005380,40250,-1.1
005380,43000,6.8
005380,43250,0.6
005380,42350,-2.1
005380,40000,-5.6
005380,40600,1.5
005380,40800,0.5
005380,41550,1.8
005380,42000,1.1
005380,39800,-5.2
005380,40200,1.0
005380,37700,-6.2
005380,38000,0.8
005380,37900,-0.3
005380,36550,-3.6
005380,36000,-1.5
005380,34900,-3.1
005380,34500,-1.2
005380,36150,4.8
005380,37700,4.3
005380,37800,0.3
005380,38300,1.3
005380,38800,1.3
005380,39000,0.5
005380,39600,1.5
005380,38200,-3.5
005380,35400,-7.3
005380,35500,0.3
005380,33500,-5.6
005380,32700,-2.4
005380,31750,-2.9
005380,32500,2.4
005380,31400,-3.4
005380,33600,7.0
005380,33400,-0.6
005380,32600,-2.4
005380,31650,-2.9
005380,32900,4.0
005380,35500,7.9
005380,35350,-0.4
005380,34550,-2.3
005380,33150,-4.0
005380,31400,-5.3
005380,31700,1.0
005380,32000,1.0
005380,32650,2.0
005380,33150,1.5
005380,32800,-1.1
005380,32400,-1.2
005380,32250,-0.5
005380,33600,4.2
005380,33700,0.3
005380,35400,5.0
005380,36000,1.7
005380,35600,-1.1
005380,34500,-3.1
005380,33200,-3.8
005380,32400,-2.4
005380,33200,2.5
005380,33100,-0.3
005380,34000,2.7
005380,34700,2.1
005380,34800,0.3
005380,33450,-3.9
005380,32850,-1.8
005380,32050,-2.4
005380,32050,0.0
005380,32250,0.6
005380,32500,0.8
005380,33850,4.2
005380,33500,-1.0
005380,33000,-1.5
005380,34400,4.2
005380,33200,-3.5
005380,33300,0.3
005380,31950,-4.0
005380,31000,-3.0
005380,30000,-3.2
005380,29000,-3.3
005380,29350,1.2
005380,27900,-4.9
005380,27700,-0.7
005380,28850,4.2
005380,28600,-0.9
005380,26900,-5.9
005380,28400,5.6
005380,27950,-1.6
005380,26450,-5.4
005380,25500,-3.6
005380,27500,7.8
005380,29750,8.2
005380,30700,3.2
005380,31200,1.6
005380,33500,7.4
005380,31900,-4.8
005380,30750,-3.6
005380,32000,4.1
005380,31150,-2.7
005380,31850,2.2
005380,33200,4.2
005380,32600,-1.8
005380,31250,-4.1
005380,30950,-1.0
005380,30150,-2.6
005380,30000,-0.5
005380,30200,0.7
005380,32450,7.4
005380,32350,-0.3
005380,31300,-3.2
005380,29850,-4.6
005380,29200,-2.2
005380,29150,-0.2
005380,29350,0.7
005380,30100,2.6
005380,29450,-2.2
005380,29600,0.5
005380,29900,1.0
005380,30300,1.3
005380,31100,2.6
005380,33100,6.4
005380,33800,2.1
005380,34100,0.9
005380,33200,-2.6
005380,35100,5.7
005380,35200,0.3
005380,36000,2.3
005380,34000,-5.6
005380,34200,0.6
005380,33900,-0.9
005380,32800,-3.2
005380,32200,-1.8
005380,32100,-0.3
005380,32700,1.9
005380,32050,-2.0
005380,30850,-3.7
005380,31300,1.5
005380,32250,3.0
005380,32250,0.0
005380,30850,-4.3
005380,30050,-2.6
005380,30700,2.2
005380,29900,-2.6
005380,27750,-7.2
005380,28600,3.1
005380,29850,4.4
005380,30250,1.3
005380,28900,-4.5
005380,28650,-0.9
005380,27000,-5.8
005380,26550,-1.7
005380,27300,2.8
005380,28200,3.3
005380,28000,-0.7
005380,27550,-1.6
005380,26900,-2.4
005380,26500,-1.5
005380,26500,0.0
005380,25800,-2.6
005380,26400,2.3
005380,25550,-3.2
005380,25100,-1.8
005380,25300,0.8
005380,24000,-5.1
005380,24700,2.9
005380,26050,5.5
005380,26800,2.9
005380,26200,-2.2
005380,25600,-2.3
005380,25350,-1.0
005380,25900,2.2
005380,26500,2.3
005380,27100,2.3
005380,26350,-2.8
005380,25500,-3.2
005380,27700,8.6
005380,27400,-1.1
005380,26750,-2.4
005380,26650,-0.4
005380,27050,1.5
005380,27000,-0.2
005380,25450,-5.7
005380,25300,-0.6
005380,25650,1.4
005380,25100,-2.1
005380,25950,3.4
005380,25300,-2.5
005380,23400,-7.5
005380,22100,-5.6
005380,21850,-1.1
005380,21500,-1.6
005380,21850,1.6
005380,22600,3.4
005380,23000,1.8
005380,23600,2.6
005380,21700,-8.0
005380,23550,8.5
005380,23200,-1.5
005380,24600,6.0
005380,25700,4.5
005380,25650,-0.2
005380,24700,-3.7
005380,25100,1.6
005380,25450,1.4
005380,25700,1.0
005380,24000,-6.6
005380,23050,-4.0
005380,22900,-0.6
005380,23200,1.3
005380,24650,6.2
005380,26500,7.5
005380,26700,0.8
005380,25450,-4.7
005380,26550,4.3
005380,26500,-0.2
005380,26950,1.7
005380,27550,2.2
005380,29500,7.1
005380,29250,-0.8
005380,30150,3.1
005380,30000,-0.5
005380,28900,-3.7
005380,28000,-3.1
005380,27200,-2.9
005380,25850,-5.0
005380,26600,2.9
005380,28300,6.4
005380,28700,1.4
005380,28800,0.4
005380,29300,1.7
005380,29600,1.0
005380,29500,-0.3
005380,30550,3.6
005380,29600,-3.1
005380,28650,-3.2
005380,29350,2.4
005380,28500,-2.9
005380,27350,-4.0
005380,28050,2.6
005380,27750,-1.1
005380,27500,-0.9
005380,28800,4.7
005380,28800,0.0
005380,28900,0.4
005380,29200,1.0
005380,29000,-0.7
005380,28800,-0.7
005380,30300,5.2
005380,29200,-3.6
005380,30100,3.1
005380,31700,5.3
005380,32900,3.8
005380,32700,-0.6
005380,32500,-0.6
005380,31550,-2.9
005380,31100,-1.4
005380,31500,1.3
005380,31950,1.4
005380,32300,1.1
005380,33500,3.7
005380,32900,-1.8
005380,31400,-4.6
005380,30350,-3.3
005380,31000,2.1
005380,31600,1.9
005380,32250,2.1
005380,31600,-2.0
005380,32600,3.2
005380,33900,4.0
005380,33200,-2.1
005380,34700,4.5
005380,35150,1.3
005380,34750,-1.1
005380,34400,-1.0
005380,34100,-0.9
005380,35750,4.8
005380,35750,0.0
005380,34850,-2.5
005380,34050,-2.3
005380,33150,-2.6
005380,33450,0.9
005380,34500,3.1
005380,34100,-1.2
005380,34000,-0.3
005380,34150,0.4
005380,35000,2.5
005380,35100,0.3
005380,34500,-1.7
005380,35200,2.0
005380,35750,1.6
005380,35200,-1.5
005380,35500,0.8
005380,33700,-5.1
005380,33000,-2.1
005380,32600,-1.2
005380,33000,1.2
005380,34200,3.6
005380,34250,0.2
005380,35200,2.8
005380,35600,1.1
005380,36000,1.1
005380,35400,-1.7
005380,38150,7.8
005380,39000,2.2
005380,39150,0.4
005380,38700,-1.2
005380,38600,-0.3
005380,37800,-2.1
005380,39200,3.7
005380,38700,-1.3
005380,39100,1.0
005380,40000,2.3
005380,39900,-0.2
005380,39900,0.0
005380,40250,0.9
005380,39900,-0.9
005380,38700,-3.0
005380,39500,2.1
005380,39000,-1.3
005380,38100,-2.3
005380,36750,-3.5
005380,34500,-6.1
005380,33850,-1.9
005380,34250,1.2
005380,33250,-2.9
005380,32300,-2.9
005380,32850,1.7
005380,33100,0.8
005380,33550,1.4
005380,34550,3.0
005380,35000,1.3
005380,34850,-0.4
005380,33300,-4.4
005380,33900,1.8
005380,35150,3.7
005380,35150,0.0
005380,36400,3.6
005380,35800,-1.6
005380,37000,3.4
005380,36800,-0.5
005380,36900,0.3
005380,36500,-1.1
005380,36500,0.0
005380,35600,-2.5
005380,35900,0.8
005380,37600,4.7
005380,38400,2.1
005380,38200,-0.5
005380,39500,3.4
005380,39450,-0.1
005380,40400,2.4
005380,43200,6.9
005380,44500,3.0
005380,42600,-4.3
005380,42950,0.8
005380,42600,-0.8
005380,44000,3.3
005380,44000,0.0
005380,45700,3.9
005380,45200,-1.1
005380,44500,-1.6
005380,44650,0.3
005380,42200,-5.5
005380,41750,-1.1
005380,42500,1.8
005380,41200,-3.1
005380,42600,3.4
005380,45000,5.6
005380,44600,-0.9
005380,45600,2.2
005380,47400,4.0
005380,48100,1.5
005380,47850,-0.5
005380,46800,-2.2
005380,45900,-1.9
005380,46300,0.9
005380,46700,0.9
005380,48150,3.1
005380,48300,0.3
005380,49200,1.9
005380,50000,1.6
005380,49700,-0.6
005380,48300,-2.8
005380,50100,3.7
005380,49900,-0.4
005380,48900,-2.0
005380,48250,-1.3
005380,47800,-0.9
005380,47600,-0.4
005380,49700,4.4
005380,50500,1.6
005380,53300,5.5
005380,53500,0.4
005380,54100,1.1
005380,52000,-3.9
005380,51700,-0.6
005380,51200,-1.0
005380,51900,1.4
005380,52200,0.6
005380,53600,2.7
005380,52100,-2.8
005380,52400,0.6
005380,53500,2.1
005380,53500,0.0
005380,53500,0.0
005380,52500,-1.9
005380,53300,1.5
005380,51200,-3.9
005380,49700,-2.9
005380,49300,-0.8
005380,46200,-6.3
005380,45800,-0.9
005380,45700,-0.2
005380,46750,2.3
005380,48900,4.6
005380,47500,-2.9
005380,47500,0.0
005380,47650,0.3
005380,46850,-1.7
005380,48300,3.1
005380,49800,3.1
005380,49800,0.0
005380,48800,-2.0
005380,48350,-0.9
005380,49500,2.4
005380,48650,-1.7
005380,47750,-1.8
005380,48400,1.4
005380,50000,3.3
005380,50100,0.2
005380,49450,-1.3
005380,49900,0.9
005380,50800,1.8
005380,50900,0.2
005380,49600,-2.6
005380,50700,2.2
005380,50100,-1.2
005380,48850,-2.5
005380,49350,1.0
005380,49250,-0.2
005380,52000,5.6
005380,51700,-0.6
005380,52900,2.3
005380,51800,-2.1
005380,52500,1.4
005380,51500,-1.9
005380,50800,-1.4
005380,51800,2.0
005380,51900,0.2
005380,51400,-1.0
005380,52400,2.0
005380,52000,-0.8
005380,51900,-0.2
005380,53300,2.7
005380,54900,3.0
005380,55500,1.1
005380,54200,-2.3
005380,54100,-0.2
005380,53100,-1.8
005380,53000,-0.2
005380,53200,0.4
005380,52000,-2.3
005380,51800,-0.4
005380,51400,-0.8
005380,51300,-0.2
005380,49600,-3.3
005380,46700,-5.8
005380,47400,1.5
005380,46400,-2.1
005380,45000,-3.0
005380,44750,-0.6
005380,45450,1.6
005380,46450,2.2
005380,46000,-1.0
005380,48100,4.6
005380,45000,-6.4
005380,44600,-0.9
005380,45650,2.4
005380,43500,-4.7
005380,42700,-1.8
005380,39000,-8.7
005380,40600,4.1
005380,42050,3.6
005380,41500,-1.3
005380,43000,3.6
005380,44850,4.3
005380,43500,-3.0
005380,44000,1.2
005380,44700,1.6
005380,43500,-2.7
005380,43900,0.9
005380,42900,-2.3
005380,42000,-2.1
005380,42750,1.8
005380,45500,6.4
005380,46150,1.4
005380,44000,-4.7
005380,43650,-0.8
005380,42000,-3.8
005380,40400,-3.8
005380,40700,0.7
005380,40000,-1.7
005380,41800,4.5
005380,40700,-2.6
005380,40900,0.5
005380,41000,0.2
005380,40100,-2.2
005380,41500,3.5
005380,42950,3.5
005380,42000,-2.2
005380,42750,1.8
005380,44450,4.0
005380,43500,-2.1
005380,42500,-2.3
005380,42000,-1.2
005380,41600,-1.0
005380,41100,-1.2
005380,40600,-1.2
005380,41300,1.7
005380,42900,3.9
005380,43400,1.2
005380,42100,-3.0
005380,42700,1.4
005380,43000,0.7
005380,44000,2.3
005380,44450,1.0
005380,44300,-0.3
005380,44250,-0.1
005380,43750,-1.1
005380,43000,-1.7
005380,43200,0.5
005380,44400,2.8
005380,43000,-3.2
005380,43400,0.9
005380,42400,-2.3
005380,43700,3.1
005380,44800,2.5
005380,46700,4.2
005380,45000,-3.6
005380,46050,2.3
005380,45750,-0.6
005380,46150,0.9
005380,47100,2.1
005380,47000,-0.2
005380,48600,3.4
005380,47350,-2.6
005380,47250,-0.2
005380,47650,0.8
005380,47650,0.0
005380,47650,0.0
005380,48650,2.1
005380,49100,0.9
005380,49200,0.2
005380,49300,0.2
005380,49550,0.5
005380,49900,0.7
005380,50300,0.8
005380,52400,4.2
005380,52200,-0.4
005380,51800,-0.8
005380,50500,-2.5
005380,50300,-0.4
005380,50600,0.6
005380,52200,3.2
005380,53800,3.1
005380,54100,0.6
005380,56600,4.6
005380,55700,-1.6
005380,56000,0.5
005380,56700,1.2
005380,55000,-3.0
005380,53500,-2.7
005380,53000,-0.9
005380,53100,0.2
005380,53100,0.0
005380,55900,5.3
005380,59100,5.7
005380,60600,2.5
005380,59100,-2.5
005380,59900,1.4
005380,59900,0.0
005380,59100,-1.3
005380,56900,-3.7
005380,58200,2.3
005380,58900,1.2
005380,58000,-1.5
005380,58100,0.2
005380,59500,2.4
005380,56800,-4.5
005380,55300,-2.6
005380,53300,-3.6
005380,51200,-3.9
005380,53000,3.5
005380,52700,-0.6
005380,53800,2.1
005380,54300,0.9
005380,54000,-0.6
005380,55300,2.4
005380,56500,2.2
005380,55700,-1.4
005380,56300,1.1
005380,54900,-2.5
005380,54700,-0.4
005380,54100,-1.1
005380,54400,0.6
005380,55800,2.6
005380,55200,-1.1
005380,54100,-2.0
005380,54100,0.0
005380,52600,-2.8
005380,53200,1.1
005380,51900,-2.4
005380,53200,2.5
005380,54400,2.3
005380,54100,-0.6
005380,52500,-3.0
005380,51000,-2.9
005380,51600,1.2
005380,51000,-1.2
005380,51200,0.4
005380,51800,1.2
005380,52000,0.4
005380,50500,-2.9
005380,51400,1.8
005380,50500,-1.8
005380,50200,-0.6
005380,51200,2.0
005380,52300,2.2
005380,53200,1.7
005380,53200,0.0
005380,53700,0.9
005380,53800,0.2
005380,53400,-0.7
005380,52900,-0.9
005380,53000,0.2
005380,53500,0.9
005380,52400,-2.1
005380,52000,-0.8
005380,53700,3.3
005380,55500,3.4
005380,55500,0.0
005380,54800,-1.3
005380,54700,-0.2
005380,53600,-2.0
005380,54700,2.0
005380,55000,0.6
005380,54900,-0.2
005380,54000,-1.6
005380,54500,0.9
005380,55800,2.4
005380,58000,3.9
005380,57700,-0.5
005380,58000,0.5
005380,58600,1.0
005380,58900,0.5
005380,58800,-0.2
005380,59400,1.0
005380,59700,0.5
005380,58400,-2.2
005380,57600,-1.4
005380,58200,1.0
005380,56300,-3.3
